"","x"
"347",0.297708213609458
"348",0.393291807713421
"349",0.433524948432751
"350",0.259543592492186
"351",0.459876681184327
"352",0.417987786054582
"353",0.276595859686707
"354",0.33839151424544
"355",0.364272710188163
"356",0.24323758161474
"357",0.186986004991425
"358",0.213510827826676
"359",0.178537995797941
"360",0.421120867227454
"361",0.215064757588632
"362",0.242949051905427
"363",0.117907135682107
"364",0.422059257571598
"365",0.312254345464676
"366",0.266964477046026
"367",0.749480051999786
"368",0.734307330277739
"369",0.638714670479462
"370",0.321560408826187
"371",0.26538615069277
"372",0.293475980123875
"373",0.295541570708683
"374",0.272186281568714
"375",0.273353750555325
"376",0.256424716506151
"377",0.209276176460826
"378",0.187970292590387
"379",0.140864045918551
"380",0.198982496230555
"381",0.150041336233416
"382",0.210159728411967
"383",0.173441850115206
"384",0.203859625365095
"385",0.179703936239465
"386",0.132048068737038
"387",0.16386748098724
"388",0.100975670348718
"389",0.053589232441562
"390",0.193510476008809
"391",0.229737319603009
"392",0.149855370434001
"393",0.104611518870946
"394",0.219708658663897
"395",0.223505755197464
"396",0.235633271098475
"397",0.206656029104265
"398",0.256768369805505
"399",0.156802776108176
"400",0.143971845567544
"401",0.198954153710434
"402",0.129201377171905
"403",0.0906650015170386
"404",0.232146250342395
"405",0.250295458528637
"406",0.193081212276652
"407",0.118941819877
"408",0.265377631323359
"409",0.165431499602026
"410",0.165459796380376
"411",0.177107218919471
"412",0.132398742859757
"413",0.0787331275352266
"414",0.0730380800811237
"415",0.112439428026896
"416",0.13117808434355
"417",0.0972187106134915
"418",0.198387286910566
"419",0.101312769525298
"420",0.0865245029981638
"421",0.130528200553582
"422",0.167874640579823
"423",0.0793404915116891
"424",0.35149842860383
"425",0.335665288148602
"426",0.382019381474912
"427",0.285773041831007
"428",0.369664683490479
"429",0.337310154388265
"430",0.334022753157914
"431",0.32628851189349
"432",0.385639083243026
"433",0.304433559962101
"434",0.325768167737756
"435",0.273909675991323
"436",0.112675491245684
"437",0.157581004635125
"438",0.139114521908254
"439",0.361762900583574
"440",0.129549071538404
"441",0.191278364136744
"442",0.198728315232591
"443",0.335876249577311
"444",0.30488215485462
"445",0.351986599336245
"446",0.609627820121798
"447",0.609899015437994
"448",0.602717795235957
"449",0.193081524329328
"450",0.28912979982835
"451",0.233728589060405
"452",0.255888865648293
"453",0.273333251651214
"454",0.266192798184612
"455",0.322408327764855
"456",0.339031817940844
"457",0.347340882147722
"458",0.377172839256781
"459",0.33070591239678
"460",0.345792335805266
"461",0.117050166241252
"462",0.156586990532879
"463",0.137934698315399
"464",0.0832768868954113
"465",0.105145654873261
"466",0.0917876001614149
"467",0.0806289716305445
"468",0.0715991854815989
"469",0.125095415052345
"470",0.138346132310254
"471",0.106487826592203
"472",0.0750122998193636
"473",0.127866826466603
"474",0.0880037807798289
"475",0.218269758113323
"476",0.100732071083335
"477",0.112328501031548
"478",0.0848003683757273
"479",0.058389179037881
"480",0.0949813153055177
"481",0.111425293426246
"482",0.0762033360207664
"483",0.185505854494349
"484",0.12421762246324
"485",0.0647071667108292
"486",0.105094399379596
"487",0.202496429930441
"488",0.0828893507646022
"489",0.169896427151443
"490",0.132583831801971
"491",0.135874536594347
"492",0.0759293525540237
"493",0.0660096362987472
"494",0.0798383952409975
"495",0.104517019798192
"496",0.0918926059360425
"497",0.187208471302937
"498",0.157757259712502
"499",0.0680138359500029
"500",0.0959527531485071
"501",0.195166585668695
"502",0.0713996032717027
"503",0.445326568748138
"504",0.355428822604272
"505",0.429161383203731
"506",0.257907110952222
"507",0.160813833426753
"508",0.445326568748138
"509",0.246763954352198
"510",0.344473569657737
"511",0.67820382282618
"512",0.262741804406168
"513",0.262958087372081
"514",0.322068009420536
"515",0.319530515617404
"516",0.425064058475465
"517",0.406022019765095
"518",0.431194579092873
"519",0.369694160361654
"520",0.269887904484327
"521",0.425064058475465
"522",0.227999948372342
"523",0.365550207428341
"524",0.666857199977994
"525",0.189654957159251
"526",0.252536980465226
"527",0.364723427136742
"528",0.353928104837512
"529",0.323701247447165
"530",0.310443110261479
"531",0.331222375143902
"532",0.281107013388215
"533",0.163586790814714
"534",0.323701247447165
"535",0.180431526451115
"536",0.310562394909098
"537",0.602929506652608
"538",0.159981310369657
"539",0.280141787984183
"540",0.322579317864976
"541",0.320005962923996
"542",0.267591646696675
"543",0.25916005947039
"544",0.279727316157446
"545",0.242697445781885
"546",0.189626578686087
"547",0.267591646696675
"548",0.128284289844076
"549",0.278403167001024
"550",0.624272170556896
"551",0.139691029760894
"552",0.245443027441107
"553",0.320198712888229
"554",0.308795514927429
"555",0.336591046179278
"556",0.44736375602737
"557",0.616188498331737
"558",0.48476983995559
"559",0.511157750223321
"560",0.305467964061558
"561",0.26889816410019
"562",1.74369533846602
"563",8.67906670325713
